id,houzui,date,time,evlo,evla,stlo,stla,dist,depmax,mag,az,baz,sn,深度,震级类型,震级大小,节面I,,,节面II,,,P轴,,T轴,,B轴,,矩心深度,矩震级,方法
X1.51053.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.859,28.5401,85.2071,115.423,4.4,356.998,176.976,4.18029,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51054.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.732,27.8002,17.299,3027.52,4.4,280.335,100.255,4.46448,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51055.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,100.85,28.1583,43.1184,197.918,4.4,352.79,172.764,4.47441,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51056.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,101.934,27.7508,101.543,221.913,4.4,91.1059,271.583,4.46308,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51057.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,101.468,27.7561,55.5364,262.029,4.4,91.722,271.983,4.41018,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51058.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,101.483,27.133,91.0371,182.958,4.4,140.959,321.225,4.49619,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51059.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,101.877,27.2117,114.439,169.82,4.4,122.652,303.099,4.47047,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53002.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.0228,28.9519,226.095,57.5319,4.4,305.765,124.876,4.40592,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53003.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,98.685,28.7346,242.512,87.9249,4.4,296.607,115.562,4.40986,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53004.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,98.9106,28.4908,211.456,139.521,4.4,292.586,111.65,4.38865,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53007.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,99.6839,28.5757,149.323,117.039,4.4,306.887,126.314,4.22615,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53008.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.4916,28.0261,141.929,160.413,4.4,281.758,101.1,4.39261,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53009.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,99.7434,28.1529,121.793,165.022,4.4,290.531,109.99,4.38348,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53010.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.207,27.7992,68.8174,412.014,4.4,272.644,92.3208,4.4274,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53011.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.064,27.4978,88.3607,404.32,4.4,250.058,69.6704,4.43443,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53012.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.024,27.247,104.682,306.266,4.4,236.42,56.0149,4.28478,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53013.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,99.0588,27.6911,182.225,164.816,4.4,267.597,86.7426,4.58549,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53014.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,99.087,27.364,185.104,167.606,4.4,256.272,75.4348,4.54659,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53015.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,99.172,27.097,186.932,155.871,4.4,246.802,66.0076,4.5421,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53016.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.4114,27.6054,148.45,196.586,4.4,263.189,82.4984,4.43304,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53022.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,99.3807,26.8658,181.211,130.949,4.4,236.687,55.9909,4.46176,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53023.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.1532,26.7373,207.926,149.004,4.4,236.927,56.1295,4.49661,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53025.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.4184,26.4633,206.762,120.272,4.4,225.793,45.1188,4.42997,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53027.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,98.8863,26.3578,254.255,150.986,4.4,232.405,51.4916,4.23675,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53029.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.896,26.538,169.408,64.7648,4.4,216.395,35.9373,4.17144,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53032.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.43,26.204,227.202,124.004,4.4,220.444,39.7786,4.32661,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53049.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,99.6386,27.2991,135.604,241.851,4.4,247.544,66.9614,4.40348,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53051.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.411,27.4246,62.1145,304.565,4.4,231.776,51.5485,4.38853,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53052.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.398,27.1527,84.9794,165.732,4.4,216.221,35.9889,4.39629,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53053.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.64,27.7747,26.0825,384556.0,4.4,270.645,90.5228,4.48781,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53056.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,100.999,26.9939,86.7585,177.348,4.4,173.8,353.843,4.09127,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53057.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.48,26.7524,120.571,90.6466,4.4,200.491,20.2978,4.25643,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53058.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,100.493,26.5426,142.235,84.0312,4.4,196.762,16.5751,4.35854,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53059.01.BHZ,25to20,2012-06-26,06:21:26.60,100.905,27.7723,100.596,26.2944,166.596,65.542,4.4,190.662,10.5221,4.22899,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53144.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,101.19,26.3549,159.586,111.232,4.4,169.716,349.846,4.41521,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53146.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,101.654,26.0612,203.681,89.7625,4.4,158.395,338.732,4.34171,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.53155.01.BHZ,25to20,2012-06-26,06:21:26.59,100.905,27.7723,102.571,26.1744,242.33,93.3141,4.4,136.558,317.31,4.40023,6,ML,3.9,100,86,-58,196,32,-172,39,40,163,33,278,32,,,HASH
X1.51046.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.2872,28.8089,313.292,47.6815,4.2,267.046,85.5042,3.49027,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51047.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.8922,28.718,255.556,48.6011,4.2,263.786,82.5373,3.92141,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51048.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.298,29.0377,213.923,35.469,4.2,271.868,90.8091,4.15281,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51049.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.351,28.5606,214.531,47.9301,4.2,257.619,76.5928,3.75887,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51050.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,101.934,28.6185,68.4961,92.8009,4.2,232.882,52.6142,4.15283,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51051.02.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,101.637,28.3048,113.201,103.44,4.2,227.875,47.4671,4.26434,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51052.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.255,28.4178,322.709,53.4124,4.2,259.392,77.8443,3.72379,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51054.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.732,27.8002,217.341,49.1739,4.2,232.974,52.1404,4.19933,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51056.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,101.934,27.7508,148.104,44.787,4.2,201.818,21.5538,4.28529,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51058.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,101.483,27.133,228.737,36.3047,4.2,205.955,25.4828,3.71077,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51059.01.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,101.877,27.2117,206.421,42.1617,4.2,197.184,16.8952,3.79249,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53001.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,98.6124,29.0273,378.06,36.5082,4.2,271.519,89.6463,4.04867,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53002.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.0228,28.9519,338.213,20.1754,4.2,270.072,88.3998,3.44306,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53003.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,98.685,28.7346,372.588,42.4466,4.2,266.515,84.6856,3.94448,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53004.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,98.9106,28.4908,354.279,53.3998,4.2,261.829,80.1146,4.23295,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53008.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.4916,28.0261,312.699,39.446,4.2,250.686,69.2604,3.75583,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53009.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.7434,28.1529,284.618,46.3885,4.2,251.573,70.2648,3.99511,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53010.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.207,27.7992,260.122,56.6046,4.2,239.985,58.9035,4.30425,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53011.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.064,27.4978,290.25,61.9812,4.2,235.776,54.6327,3.99876,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53013.01.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,99.0588,27.6911,366.266,65.1888,4.2,247.628,66.0054,4.00494,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53014.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.087,27.364,380.005,52.2813,4.2,242.454,60.8535,4.09512,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53015.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.172,27.097,388.208,47.148,4.2,238.028,56.474,4.00845,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53020.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,98.8689,27.0278,417.621,48.9389,4.2,239.435,57.7414,4.03478,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53021.01.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,98.8986,26.6923,436.214,43.8971,4.2,235.091,53.4209,3.31903,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53023.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.1532,26.7373,413.037,65.8265,4.2,233.555,52.0013,3.7779,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53025.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.4184,26.4633,412.83,62.0683,4.2,227.965,46.5417,4.16076,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53029.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.896,26.538,373.481,51.5421,4.2,223.869,42.665,4.08666,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53032.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.43,26.204,432.292,66.9083,4.2,225.092,43.6804,3.44692,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53049.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,99.6386,27.2991,337.355,38.6001,4.2,236.877,55.5374,3.95961,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53051.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.411,27.4246,268.237,64.7341,4.2,230.118,49.1388,3.56411,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53052.01.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,100.398,27.1527,289.762,70.9071,4.2,225.775,44.7939,4.20639,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53053.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.64,27.7747,226.249,48.7562,4.2,233.817,52.941,4.01213,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53054.01.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,100.797,26.9949,277.186,63.9597,4.2,217.397,36.6053,4.51311,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53056.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.999,26.9939,265.791,68.3912,4.2,213.911,33.2131,4.00848,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53057.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.48,26.7524,317.638,44.9148,4.2,219.072,38.1363,4.14146,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53059.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,100.596,26.2944,352.735,26.0885,4.2,212.489,31.6136,3.30552,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53060.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,101.028,26.4411,317.486,55.0091,4.2,207.4,26.7223,3.99485,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53144.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,101.19,26.3549,319.294,46.4451,4.2,204.038,23.4365,3.99647,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53145.01.BHZ,25to20,2012-07-17,20:18:55.91,102.493,28.9926,101.081,26.0078,358.952,45.7564,4.2,203.195,22.5464,3.81931,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.53146.01.BHZ,25to20,2012-07-17,20:18:55.92,102.493,28.9926,101.654,26.0612,335.231,38.8124,4.2,194.504,14.1179,3.71282,13,ML,4.2,10,89,24,280,66,179,142,16,237,17,12,66,,,CAP
X1.51046.01.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,99.2872,28.8089,547.493,28.4309,4.6,276.04,93.3806,3.61018,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51047.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.8922,28.718,487.944,29.6434,4.6,275.285,92.9178,3.67147,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51048.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.298,29.0377,451.872,28.2033,4.6,280.045,97.8594,4.23402,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51050.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,101.934,28.6185,288.042,44.3287,4.6,275.454,94.0609,4.09292,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51051.02.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,101.637,28.3048,316.823,29.5918,4.6,268.797,87.2709,3.09581,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51052.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.255,28.4178,549.808,30.2079,4.6,271.501,88.8431,3.46792,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51053.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.859,28.5401,392.734,37.4162,4.6,273.168,91.2673,3.7421,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51054.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.732,27.8002,411.737,40.629,4.6,261.638,79.6997,4.18099,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51056.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,101.934,27.7508,297.116,49.1944,4.6,256.613,75.2399,4.23345,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51057.01.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,101.468,27.7561,341.658,45.2131,4.6,258.689,77.0976,4.2447,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51058.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,101.483,27.133,361.971,47.174,4.6,247.914,66.3453,4.37931,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51059.01.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,101.877,27.2117,322.767,40.9698,4.6,246.56,65.1721,3.89332,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51060.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.3555,29.0113,542.648,26.0994,4.6,278.449,95.8143,3.70068,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53002.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.0228,28.9519,574.336,10.7446,4.6,277.471,94.6797,4.05648,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53003.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,98.685,28.7346,605.852,24.5709,4.6,274.946,92.0035,3.64972,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53004.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,98.9106,28.4908,583.423,22.34,4.6,272.368,89.5436,3.87766,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53008.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.4916,28.0261,529.242,25.0428,4.6,266.743,84.2136,4.17467,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53009.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.7434,28.1529,503.346,26.1444,4.6,268.055,85.6391,4.17569,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53010.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.207,27.7992,462.721,30.1939,4.6,262.784,80.5997,4.21491,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53011.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.064,27.4978,483.089,33.2156,4.6,259.145,76.9045,4.31108,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53013.01.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,99.0588,27.6911,576.373,26.0723,4.6,263.501,80.7822,3.83013,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53014.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.087,27.364,580.558,35.2889,4.6,259.918,77.2276,4.17443,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53015.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.172,27.097,579.693,40.5688,4.6,256.877,74.2376,3.66662,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53016.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.4114,27.6054,543.733,36.4692,4.6,261.928,79.3788,4.18671,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53017.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,98.6083,28.0225,615.732,31.083,4.6,267.551,84.6057,3.63956,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53021.01.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,98.8986,26.6923,619.087,26.8049,4.6,253.563,70.815,3.46574,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53025.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.4184,26.4633,579.878,39.8048,4.6,249.513,67.0144,4.24602,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53026.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.1422,26.4552,605.656,124.57,4.6,250.456,67.8314,3.86938,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53029.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.896,26.538,532.906,54.4879,4.6,248.341,66.0591,3.98544,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53031.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.252,26.1294,521.706,33.9206,4.6,242.197,60.0931,4.18544,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53032.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.43,26.204,590.643,37.449,4.6,246.899,64.4166,4.29109,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53049.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,99.6386,27.2991,529.21,36.0483,4.6,257.862,75.431,4.20875,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53051.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.411,27.4246,451.759,46.6972,4.6,257.16,75.0847,4.33234,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53052.01.BHZ,25to20,2012-07-28,05:09:25.06,104.867,28.4029,100.398,27.1527,461.668,50.3807,4.6,253.583,71.5108,4.26103,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53055.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.842,27.2945,414.976,56.3957,4.6,253.726,71.8556,4.26276,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53057.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.48,26.7524,470.095,41.5802,4.6,248.127,66.1065,4.30927,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53059.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,100.596,26.2944,482.791,38.6079,4.6,242.05,60.097,4.34722,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53144.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,101.19,26.3549,428.637,41.9613,4.6,238.887,57.2046,4.243,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53145.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,101.081,26.0078,459.398,52.886,4.6,235.589,53.8662,4.0313,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.53155.01.BHZ,25to20,2012-07-28,05:09:25.05,104.867,28.4029,102.571,26.1744,335.554,64.1804,4.6,223.149,42.1018,4.4548,12,ML,4.0,159,85,150,252,60,6,209,17,111,25,330,59,,,CAP
X1.51046.01.BHZ,25to20,2012-07-29,16:05:44.42,101.388,23.0967,99.2872,28.8089,666.875,67.6312,4.3,342.054,161.138,3.80568,10,MS,4.2,24,83,20,291,70,173,156,9,249,19,43,69,,,CAP
X1.51047.01.BHZ,25to20,2012-07-29,16:05:44.41,101.388,23.0967,99.8922,28.718,640.538,62.2017,4.3,346.784,166.133,4.28789,10,MS,4.2,24,83,20,291,70,173,156,9,249,19,43,69,,,CAP
